Statistic Label,Month,Driving Test Categories,Driving Test Centre,UNIT,Pass Rate,Number of Tests
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Nenagh, Co. Tipperary",%,20,5
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Newcastle West, Co. Limerick",%,50.4,148
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Newcastle West (Longcourt House Hotel), Co. Limerick",%,48.6,189
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Portlaoise, Co. Laois",%,,
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Portlaoise (Maldron Hotel), Co. Laois",%,55.9,230
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Raheny, Co. Dublin",%,58.2,466
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Roscommon, Co. Roscommon",%,58.6,168
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Shannon, Co. Clare",%,63.2,94
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Skibbereen, Co. Cork",%,54.7,89
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Sligo, Co. Sligo",%,55.9,100
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Tallaght, Co. Dublin",%,39.6,1417
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Thurles, Co. Tipperary",%,66.4,130
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Tipperary, Co. Tipperary",%,53.4,78
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Tralee, Co. Kerry",%,53.1,245
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Tralee (HGV's), Co. Kerry",%,,
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Tuam, Co. Galway",%,51,217
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Tullamore, Co. Offaly",%,51.7,283
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Waterford, Co. Waterford",%,41,480
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Wexford, Co. Wexford",%,49.9,382
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Wicklow, Co. Wicklow",%,64.2,233
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Galway (Clybaun Hotel), Co. Galway",%,,
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Sandyford, Co. Dublin",%,,
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Southgate, Co. Louth",%,,
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Mitchelstown, Co. Cork",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),All driving test centres,%,69.5,269
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Athlone, Co. Westmeath",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Ballina, Co. Mayo",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Birr, Co. Offaly",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Birr (County Arms Hotel), Co. Offaly",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Buncrana, Co. Donegal",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Carlow, Co. Carlow",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Carlow Talbot Hotel, Co. Carlow",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Carrick On Shannon, Co. Leitrim",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Castlebar, Co. Mayo",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Cavan, Co. Cavan",%,85.7,9
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Charlestown (Dublin), Co. Dublin",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Clifden, Co. Galway",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Clonmel, Co. Tipperary",%,87.5,9
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Cork (Ballincollig), Co. Cork",%,76.2,25
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Cork (St. Finbarr's GAA Club Togher), Co. Cork",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Cork (Wilton), Co. Cork",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Donegal, Co. Donegal",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Drogheda, Co. Louth",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Dun Laoghaire / Deansgrange, Co. Dublin",%,78.6,22
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Dundalk, Co. Louth",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Dungarvan, Co. Waterford",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Ennis, Co. Clare",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Finglas, Co. Dublin",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Galway (Carnmore), Co. Galway",%,100,6
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Galway (Westside), Co. Galway",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Gorey, Co. Wexford",%,90,13
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Kilkenny (Govt Buildings), Co. Kilkenny",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Kilkenny (O'Loughlin Gaels), Co. Kilkenny",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Killarney, Co. Kerry",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Killester, Co. Dublin",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Kilrush, Co. Clare",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Letterkenny, Co. Donegal",%,60,5
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Limerick - Castlemungret, Co. Limerick",%,56.3,17
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Limerick - Woodview, Co. Limerick",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Limerick (Roxboro), Co. Limerick",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Longford, Co. Longford",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Loughrea, Co. Galway",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Loughrea (Lough Rea Hotel & Spa), Co. Galway",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Mallow, Co. Cork",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Mallow (Cork Racecourse Mallow), Co. Cork",%,61.5,15
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Monaghan, Co. Monaghan",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Mulhuddart, Co. Dublin",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Mulhuddart (Carlton Hotel), Co. Dublin",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Mulhuddart Maple House, Co. Dublin",%,46.2,15
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Mullingar, Co. Westmeath",%,50,4
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Naas, Co. Kildare",%,87.5,18
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Navan, Co. Meath",%,68.8,20
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Nenagh, Co. Tipperary",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Newcastle West, Co. Limerick",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Newcastle West (Longcourt House Hotel), Co. Limerick",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Portlaoise, Co. Laois",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Portlaoise (Maldron Hotel), Co. Laois",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Raheny, Co. Dublin",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Roscommon, Co. Roscommon",%,63.6,14
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Shannon, Co. Clare",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Skibbereen, Co. Cork",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Sligo, Co. Sligo",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Tallaght, Co. Dublin",%,71.4,37
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Thurles, Co. Tipperary",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Tipperary, Co. Tipperary",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Tralee, Co. Kerry",%,77.8,9
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Tralee (HGV's), Co. Kerry",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Tuam, Co. Galway",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Tullamore, Co. Offaly",%,64.3,16
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Waterford, Co. Waterford",%,28.6,8
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Wexford, Co. Wexford",%,50,7
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Wicklow, Co. Wicklow",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Galway (Clybaun Hotel), Co. Galway",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Sandyford, Co. Dublin",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Southgate, Co. Louth",%,,
Driving Test Pass Rate,2025 March,Category A (Motorcycle All),"Mitchelstown, Co. Cork",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),All driving test centres,%,73.5,386
Driving Test Pass Rate,2025 March,Category C (Truck),"Athlone, Co. Westmeath",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Ballina, Co. Mayo",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Birr, Co. Offaly",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Birr (County Arms Hotel), Co. Offaly",%,50,3
Driving Test Pass Rate,2025 March,Category C (Truck),"Buncrana, Co. Donegal",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Carlow, Co. Carlow",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Carlow Talbot Hotel, Co. Carlow",%,100,3
Driving Test Pass Rate,2025 March,Category C (Truck),"Carrick On Shannon, Co. Leitrim",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Castlebar, Co. Mayo",%,88.9,20
Driving Test Pass Rate,2025 March,Category C (Truck),"Cavan, Co. Cavan",%,93.8,16
Driving Test Pass Rate,2025 March,Category C (Truck),"Charlestown (Dublin), Co. Dublin",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Clifden, Co. Galway",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Clonmel, Co. Tipperary",%,50,4
Driving Test Pass Rate,2025 March,Category C (Truck),"Cork (Ballincollig), Co. Cork",%,89.5,19
Driving Test Pass Rate,2025 March,Category C (Truck),"Cork (St. Finbarr's GAA Club Togher), Co. Cork",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Cork (Wilton), Co. Cork",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Donegal, Co. Donegal",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Drogheda, Co. Louth",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Dun Laoghaire / Deansgrange, Co. Dublin",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Dundalk, Co. Louth",%,83.3,6
Driving Test Pass Rate,2025 March,Category C (Truck),"Dungarvan, Co. Waterford",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Ennis, Co. Clare",%,77.8,9
Driving Test Pass Rate,2025 March,Category C (Truck),"Finglas, Co. Dublin",%,54.6,82
Driving Test Pass Rate,2025 March,Category C (Truck),"Galway (Carnmore), Co. Galway",%,57.9,19
Driving Test Pass Rate,2025 March,Category C (Truck),"Galway (Westside), Co. Galway",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Gorey, Co. Wexford",%,90,11
Driving Test Pass Rate,2025 March,Category C (Truck),"Kilkenny (Govt Buildings), Co. Kilkenny",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Kilkenny (O'Loughlin Gaels), Co. Kilkenny",%,100,3
Driving Test Pass Rate,2025 March,Category C (Truck),"Killarney, Co. Kerry",%,50,10
Driving Test Pass Rate,2025 March,Category C (Truck),"Killester, Co. Dublin",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Kilrush, Co. Clare",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Letterkenny, Co. Donegal",%,93.3,16
Driving Test Pass Rate,2025 March,Category C (Truck),"Limerick - Castlemungret, Co. Limerick",%,56.7,30
Driving Test Pass Rate,2025 March,Category C (Truck),"Limerick - Woodview, Co. Limerick",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Limerick (Roxboro), Co. Limerick",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Longford, Co. Longford",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Loughrea, Co. Galway",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Loughrea (Lough Rea Hotel & Spa), Co. Galway",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Mallow, Co. Cork",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Mallow (Cork Racecourse Mallow), Co. Cork",%,66.7,3
Driving Test Pass Rate,2025 March,Category C (Truck),"Monaghan, Co. Monaghan",%,100,13
Driving Test Pass Rate,2025 March,Category C (Truck),"Mulhuddart, Co. Dublin",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Mulhuddart (Carlton Hotel), Co. Dublin",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Mulhuddart Maple House, Co. Dublin",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Mullingar, Co. Westmeath",%,78.6,15
Driving Test Pass Rate,2025 March,Category C (Truck),"Naas, Co. Kildare",%,74.4,40
Driving Test Pass Rate,2025 March,Category C (Truck),"Navan, Co. Meath",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Nenagh, Co. Tipperary",%,100,5
Driving Test Pass Rate,2025 March,Category C (Truck),"Newcastle West, Co. Limerick",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Newcastle West (Longcourt House Hotel), Co. Limerick",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Portlaoise, Co. Laois",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Portlaoise (Maldron Hotel), Co. Laois",%,100,3
Driving Test Pass Rate,2025 March,Category C (Truck),"Raheny, Co. Dublin",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Roscommon, Co. Roscommon",%,50,2
Driving Test Pass Rate,2025 March,Category C (Truck),"Shannon, Co. Clare",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Skibbereen, Co. Cork",%,100,2
Driving Test Pass Rate,2025 March,Category C (Truck),"Sligo, Co. Sligo",%,80,10
Driving Test Pass Rate,2025 March,Category C (Truck),"Tallaght, Co. Dublin",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Thurles, Co. Tipperary",%,100,1
Driving Test Pass Rate,2025 March,Category C (Truck),"Tipperary, Co. Tipperary",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Tralee, Co. Kerry",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Tralee (HGV's), Co. Kerry",%,80,5
Driving Test Pass Rate,2025 March,Category C (Truck),"Tuam, Co. Galway",%,100,2
Driving Test Pass Rate,2025 March,Category C (Truck),"Tullamore, Co. Offaly",%,73.3,15
Driving Test Pass Rate,2025 March,Category C (Truck),"Waterford, Co. Waterford",%,76.9,13
Driving Test Pass Rate,2025 March,Category C (Truck),"Wexford, Co. Wexford",%,100,6
Driving Test Pass Rate,2025 March,Category C (Truck),"Wicklow, Co. Wicklow",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Galway (Clybaun Hotel), Co. Galway",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Sandyford, Co. Dublin",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Southgate, Co. Louth",%,,
Driving Test Pass Rate,2025 March,Category C (Truck),"Mitchelstown, Co. Cork",%,,
Driving Test Pass Rate,2025 April,Category B (Car or light van),All driving test centres,%,50.9,15282
Driving Test Pass Rate,2025 April,Category B (Car or light van),"Athlone, Co. Westmeath",%,57.7,186
Driving Test Pass Rate,2025 April,Category B (Car or light van),"Ballina, Co. Mayo",%,58.9,181
Driving Test Pass Rate,2025 April,Category B (Car or light van),"Birr, Co. Offaly",%,53.9,233
Driving Test Pass Rate,2025 April,Category B (Car or light van),"Birr (County Arms Hotel), Co. Offaly",%,,
Driving Test Pass Rate,2025 April,Category B (Car or light van),"Buncrana, Co. Donegal",%,56.2,78
Driving Test Pass Rate,2025 April,Category B (Car or light van),"Carlow, Co. Carlow",%,37.9,162
Driving Test Pass Rate,2025 April,Category B (Car or light van),"Carlow Talbot Hotel, Co. Carlow",%,44.6,142
Driving Test Pass Rate,2025 April,Category B (Car or light van),"Carrick On Shannon, Co. Leitrim",%,64.3,122
Driving Test Pass Rate,2025 April,Category B (Car or light van),"Castlebar, Co. Mayo",%,44.1,200
Driving Test Pass Rate,2025 April,Category B (Car or light van),"Cavan, Co. Cavan",%,49.8,323
Driving Test Pass Rate,2025 April,Category B (Car or light van),"Charlestown (Dublin), Co. Dublin",%,39.7,315
Driving Test Pass Rate,2025 April,Category B (Car or light van),"Clifden, Co. Galway",%,63.6,24
Driving Test Pass Rate,2025 April,Category B (Car or light van),"Clonmel, Co. Tipperary",%,54.7,239
Driving Test Pass Rate,2025 April,Category B (Car or light van),"Cork (Ballincollig), Co. Cork",%,,
Driving Test Pass Rate,2025 April,Category B (Car or light van),"Cork (St. Finbarr's GAA Club Togher), Co. Cork",%,,
Driving Test Pass Rate,2025 April,Category B (Car or light van),"Cork (Wilton), Co. Cork",%,48.7,770
